title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
랑콤,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3306724,38,쇼핑
래트,서울특별시 중구 장충단로13길 20 (을지로6가),127.0076821872,37.5687878415,,A04,A0401,A04011000,3305825,38,쇼핑
래핑차일드,서울특별시 성북구 동소문로 315 (길음동),127.0287930253,37.6084530555,,A04,A0401,A04011000,3305851,38,쇼핑
래핑차일드,서울특별시 중구 장충단로13길 20 (을지로6가)8층,127.0076821872,37.5687878415,,A04,A0401,A04011000,3307060,38,쇼핑
래핑차일드 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3307020,38,쇼핑
래핑차일드 현대가든파이브,서울특별시 송파구 충민로 66,127.1249768726,37.4776672007,,A04,A0401,A04011000,2905999,38,쇼핑
랩,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3307033,38,쇼핑
랩포터리,서울특별시 중구 퇴계로56길 26 (쌍림동),127.0059019658,37.5627051837,,A04,A0401,A04010700,2989593,38,쇼핑
러너스클럽,서울특별시 마포구 신촌로 160 ,126.9432995176,37.5563603535,,A04,A0401,A04011000,2928839,38,쇼핑
러너스클럽 이대,"서울특별시 마포구 신촌로 160, 103호(스타힐스 빌딩)",126.9432995176,37.5563603535,,A04,A0401,A04011000,2910892,38,쇼핑
러브앤쇼,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3306702,38,쇼핑
러브앤쇼,서울특별시 중구 장충단로13길 20 (을지로6가),127.0076821872,37.5687878415,,A04,A0401,A04011000,3306777,38,쇼핑
러브앤쇼,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3307087,38,쇼핑
러쉬,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3305333,38,쇼핑
러쉬 롯데월드몰,서울특별시 송파구 신천동29(롯데월드몰B1층),127.1040305171,37.5142459111,,A04,A0401,A04011000,2931501,38,쇼핑
러쉬 압구정 스파점,서울특별시 강남구 언주로 868,127.0339226251,37.5278014087,,A04,A0401,A04011000,2910519,38,쇼핑
러쉬 타임스퀘어,서울 영등포구 영중로 15 (영등포동4가),126.9053818370,37.5178335971,,A04,A0401,A04011000,3305281,38,쇼핑
러쉬코리아 강남역점,서울특별시 서초구 강남대로 433,127.0256824646,37.5010904738,,A04,A0401,A04011000,2909891,38,쇼핑
러쉬코엑스점,서울특별시 강남구 영동대로 513,127.0592179950,37.5119175967,,A04,A0401,A04011000,2915158,38,쇼핑
레고 롯데영플라자,"서울특별시 중구 남대문로 67, 2층(남대문로2가, 롯데영플라자)",126.9815347180,37.5635490929,,A04,A0401,A04011000,2900648,38,쇼핑
레고 롯데월드몰,서울특별시 송파구 올림픽로300,127.1040749597,37.5141653654,,A04,A0401,A04011000,2924138,38,쇼핑
레노마,서울특별시 금천구 디지털로10길 9 (가산동),126.8890705637,37.4776713039,,A04,A0401,A04011000,3305740,38,쇼핑
레노마,서울특별시 강북구 도봉로 62 (미아동),127.0305315802,37.6146468109,,A04,A0401,A04011000,3307253,38,쇼핑
레노마 골프,서울특별시 금천구 디지털로 185 (가산동),126.8872262708,37.4782600918,,A04,A0401,A04011000,3307570,38,쇼핑
레노마 롯데서울역,서울특별시 중구 한강대로 405,126.9717664185,37.5545416306,,A04,A0401,A04011000,2929281,38,쇼핑
레노마 롯데팩토리 가산,서울특별시 금천구 벚꽃로 278 (가산동),126.8846459143,37.4795432303,,A04,A0401,A04011000,3306882,38,쇼핑
레노마 맨 롯데팩토리 가산,서울특별시 금천구 벚꽃로 278 (가산동),126.8846459143,37.4795432303,,A04,A0401,A04011000,3306664,38,쇼핑
레노마 수영복,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3307651,38,쇼핑
레노마 정장,서울특별시 금천구 디지털로 185 (가산동),126.8872262708,37.4782600918,,A04,A0401,A04011000,3306575,38,쇼핑
레노마골프 현대 가든파이브점,서울특별시 송파구 충민로 66 4층,127.1249768726,37.4776672007,,A04,A0401,A04011000,2903449,38,쇼핑
레노마레이디 현대가산,"서울특별시 금천구 디지털로10길 9, 3층",126.8890705637,37.4776713039,,A04,A0401,A04011000,2904265,38,쇼핑
레노마레이디 현대동대문,"서울특별시 중구 장충단로13길 20, 3층",127.0076821872,37.5687878415,,A04,A0401,A04011000,2904583,38,쇼핑
레노마셔츠,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3306845,38,쇼핑
레노마셔츠,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3307324,38,쇼핑
레노마수영복 현대가든파이브,"서울특별시 송파구 충민로 66, 3층",127.1249768726,37.4776672007,,A04,A0401,A04011000,2931766,38,쇼핑
레노마정장,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3306405,38,쇼핑
레노마캐주얼,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3307561,38,쇼핑
레노마키즈,서울특별시 금천구 디지털로185,126.8872262708,37.4782600918,,A04,A0401,A04011000,2927336,38,쇼핑
레노마키즈,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3305753,38,쇼핑
레노마키즈 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),127.0679274101,37.6413416033,,A04,A0401,A04011000,3305920,38,쇼핑
레노마키즈 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3306965,38,쇼핑
레몬마트 명동,"서울특별시 중구 명동9길 45,1층",126.9840483127,37.5658460923,,A04,A0401,A04011000,2911914,38,쇼핑
레아주서울피부과의원,서울특별시 강남구 논현로 841 4층,127.0279232756,37.5241156178,,A04,A0401,A04011000,2905462,38,쇼핑
레오나드현대무역점,서울특별시 강남구 테헤란로 517 3층,127.0597791462,37.5086679839,,A04,A0401,A04011000,2918173,38,쇼핑
레코브,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3307277,38,쇼핑
레쿠 신세계강남,서울특별시 서초구 신반포로 176,127.0035815712,37.5056062193,,A04,A0401,A04011000,2931783,38,쇼핑
렌즈미 신림,서울특별시 관악구 신림로 323(신림동),126.9295639399,37.4832824865,,A04,A0401,A04011000,2915128,38,쇼핑
렌즈미 영등포,"서울특별시 영등포구 영중로 5, 1층(영등포동4가)",126.9061929011,37.5168809444,,A04,A0401,A04011000,2908350,38,쇼핑
렌즈미 잠실지하상가,서울특별시 송파구 올림픽로 265,127.1018723895,37.5139125774,,A04,A0401,A04011000,2912749,38,쇼핑
렌즈미 잠실지하상가점,서울특별시 송파구 올림픽로 265,127.1018723895,37.5139125774,,A04,A0401,A04011000,3305481,38,쇼핑
렌즈미 홍대,"서울특별시 마포구 어울마당로 110-1, 1층(서교동)",126.9230541878,37.5546796309,,A04,A0401,A04011000,2931713,38,쇼핑
렌즈미상수카페거리점,서울특별시 마포구 양화로6길 65(서교동),126.9178270522,37.5488052201,,A04,A0401,A04011000,2894148,38,쇼핑
렌즈타운 홍대입구,"서울특별시 마포구 와우산로23길 35, 1층",126.9234847109,37.5544518872,,A04,A0401,A04011000,2929752,38,쇼핑
렌즈타운_명동중앙점,서울특별시 중구 명동길 49 1층(명동1가),126.9850399412,37.5640102133,,A04,A0401,A04011000,2903772,38,쇼핑
로가디스,서울특별시 금천구 디지털로 185 (가산동),126.8872262708,37.4782600918,,A04,A0401,A04011000,3306955,38,쇼핑
로가디스 문정점,서울특별시 송파구 동남로 109,127.1233655495,37.4902907066,,A04,A0401,A04011000,2927819,38,쇼핑
로가디스 현대 동대문점,서울특별시 중구 장충단로13길 20,127.0076821872,37.5687878415,,A04,A0401,A04011000,2899132,38,쇼핑
로가디스 현대 시티몰 가든파이브점,서울특별시 송파구 충민로 66,127.1249768726,37.4776672007,,A04,A0401,A04011000,2930404,38,쇼핑
로가디스행복한백화점점,서울특별시 양천구 목동동로309,126.8760230822,37.5291956414,,A04,A0401,A04011000,2923252,38,쇼핑
로데오안경 서래마을,"서울특별시 서초구 서래로 44, 1층",126.9985766590,37.4989596788,,A04,A0401,A04011000,2931827,38,쇼핑
로라애슐리,서울특별시 중구 장충단로13길 20 (을지로6가),127.0076821872,37.5687878415,,A04,A0401,A04011000,3306072,38,쇼핑
로로 피아나,서울특별시 서초구 신반포로 176 6층,127.0035815712,37.5056062193,,A04,A0401,A04011000,2929324,38,쇼핑
로로문쇼룸,서울특별시 강남구 압구정로14길 28 (신사동),127.0232348571,37.5225879332,,A04,A0401,A04011000,3305297,38,쇼핑
로미스토리 홍대점,서울특별시 마포구 와우산로17길 23,126.9216238919,37.5501051370,,A04,A0401,A04011000,2900777,38,쇼핑
로블에비뉴의원,서울특별시 강남구 도산대로 108 (논현동),127.0206713808,37.5162441789,,A04,A0401,A04011000,3305574,38,쇼핑
로사케이,서울특별시 중구 장충단로13길 20 (을지로6가),127.0076821872,37.5687878415,,A04,A0401,A04011000,3307709,38,쇼핑
로에베현대무역점,서울특별시 강남구 테헤란로 517 2층,127.0597791462,37.5086679839,,A04,A0401,A04011000,2918575,38,쇼핑
로엠 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),127.0679274101,37.6413416033,,A04,A0401,A04011000,3307734,38,쇼핑
로엠 NC불광,서울특별시 은평구 불광로 20,126.9289354269,37.6097677758,,A04,A0401,A04011000,3306604,38,쇼핑
로엠 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3306939,38,쇼핑
로엠걸즈 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),127.0679274101,37.6413416033,,A04,A0401,A04011000,3306725,38,쇼핑
로엠걸즈 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3305519,38,쇼핑
로우로우 광장시장,서울특별시 종로구 창경궁로 88,126.9980663554,37.5702347233,,A04,A0401,A04011000,2916516,38,쇼핑
로우클래식 가로수,서울특별시 강남구 논현로159길 57,127.0237431719,37.5216075006,,A04,A0401,A04011000,2923509,38,쇼핑
로이드 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3307026,38,쇼핑
로이드 대학로,"서울특별시 종로구 대명길 31, 1층",126.9998991564,37.5831193700,,A04,A0401,A04011000,2915056,38,쇼핑
로이드 롯데서울역,서울특별시 용산구 한강대로 405,126.9717469660,37.5548915897,,A04,A0401,A04011000,2930853,38,쇼핑
로이드 현대동대문,서울특별시 중구 장충단로13길 20,127.0076821872,37.5687878415,,A04,A0401,A04011000,2924616,38,쇼핑
로이드_영등포점,서울특별시 영등포구 영중로 지하 20,126.9058567905,37.5179585902,,A04,A0401,A04011000,2903650,38,쇼핑
로이성형외과,서울특별시 강남구 강남대로 652 (신사동),127.0190908729,37.5196576435,,A04,A0401,A04011000,3307161,38,쇼핑
로잔,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3306681,38,쇼핑
로잔,서울특별시 강북구 도봉로 62 (미아동),127.0305315802,37.6146468109,,A04,A0401,A04011000,3307600,38,쇼핑
로저드뷔 롯데 월드타워점,서울특별시 송파구 올림픽로 300,127.1040749597,37.5141653654,,A04,A0401,A04011000,2924464,38,쇼핑
로제도르 현대가든파이브,서울특별시 송파구 충민로 66,127.1249768726,37.4776672007,,A04,A0401,A04011000,2901043,38,쇼핑
로제도르 현대동대문,"서울특별시 중구 장충단로13길 20, 1층",127.0076821872,37.5687878415,,A04,A0401,A04011000,2915780,38,쇼핑
롯데 서울역점(SJSJ),서울특별시 중구 한강대로 405,126.9717664185,37.5545416306,,A04,A0401,A04011000,2915919,38,쇼핑
롯데마트_강변점,서울특별시 광진구 구의동 546-4,127.0957084403,37.5357793715,,A04,A0401,A04011000,2894593,38,쇼핑
롯데마트_삼양점,서울특별시 강북구 삼양로 247,127.0177629888,37.6255703115,,A04,A0401,A04011000,2894631,38,쇼핑
롯데마트_서울양평점,서울특별시 영등포구 양평동3가 45,126.8915856388,37.5261184986,,A04,A0401,A04011000,2905140,38,쇼핑
롯데마트_서울역점,서울특별시 용산구 한강대로 405,126.9717469660,37.5548915897,,A04,A0401,A04011000,2904949,38,쇼핑
롯데마트_서초점,서울특별시 서초구 서초동 서초대로38길 12(서초동),127.0058206798,37.4906080013,,A04,A0401,A04011000,2905146,38,쇼핑
롯데마트_송파점,서울특별시 송파구 문정동 150-2번지,127.1178576736,37.4918154301,,A04,A0401,A04011000,2894463,38,쇼핑
롯데마트_월드타워점,서울특별시 송파구 올림픽로 300 (신천동),127.1040749597,37.5141653654,,A04,A0401,A04011000,2905104,38,쇼핑
롯데마트_은평점,서울특별시 은평구 통일로 1050,126.9179162000,37.6375893423,,A04,A0401,A04011000,2905041,38,쇼핑
롯데마트_잠실점,서울특별시 송파구 잠실동 40-1,127.1008364354,37.5117072596,,A04,A0401,A04011000,2894561,38,쇼핑
롯데마트_중계점,서울특별시 노원구 노원로 330,127.0709575326,37.6468437963,,A04,A0401,A04011000,2894600,38,쇼핑
롯데마트_청량리점,서울특별시 동대문구 전농동 591-53,127.0465283101,37.5806871573,,A04,A0401,A04011000,2894628,38,쇼핑
롯데마트_토이저러스서울양평점,서울특별시 영등포구 선유로 138(양평동3가),126.8915856388,37.5261184986,,A04,A0401,A04011000,2905014,38,쇼핑
롯데마트_토이저러스잠실점,서울특별시 송파구 올림픽로 240(잠실동),127.0976311526,37.5123821225,,A04,A0401,A04011000,2894635,38,쇼핑
롯데마트_토이저러스중계점,서울특별시 노원구 노원로 330 (중계동),127.0709575326,37.6468437963,,A04,A0401,A04011000,2905101,38,쇼핑
롯데마트_행당역점,서울특별시 성동구 행당동 346번지 한진타운,127.0275446201,37.5563007611,,A04,A0401,A04011000,2894465,38,쇼핑
롯데면세점 본점,서울특별시 중구 을지로 30 (소공동),126.9810458210,37.5654016461,02-759-6660~2,A04,A0401,A04010400,132318,38,쇼핑
롯데몰 김포공항점,서울특별시 강서구 하늘길 지하77 (방화동),126.8015844987,37.5621960337,02-6116-4000,A04,A0401,A04010600,1535690,38,쇼핑
롯데몰 은평점,서울특별시 은평구 통일로 1050 (진관동),126.9179162000,37.6375893423,,A04,A0401,A04010600,3447174,38,쇼핑
롯데백화점 건대스타시티점,서울특별시 광진구 능동로 92 롯데백화점,127.0712300203,37.5390535504,,A04,A0401,A04010300,2979848,38,쇼핑
롯데백화점 관악점,서울특별시 관악구 봉천로 209,126.9249974851,37.4905482278,,A04,A0401,A04011000,2907789,38,쇼핑
롯데백화점 김포공항점,서울특별시 강서구 하늘길 38 (방화동),117.9925662504,19.6944274800,,A04,A0401,A04010300,2997813,38,쇼핑
롯데백화점 노원점,서울특별시 노원구 동일로 1414,127.0614081608,37.6553315254,,A04,A0401,A04011000,2908261,38,쇼핑
롯데백화점 미아점,서울특별시 강북구 도봉로 62,127.0305315802,37.6146468109,,A04,A0401,A04011000,2909101,38,쇼핑
롯데백화점 본점,서울특별시 중구 남대문로 81,126.9817152234,37.5647378465,010-6470-4769,A04,A0401,A04010300,132668,38,쇼핑
롯데백화점 본점,서울특별시 중구 남대문로 81,126.9817485525,37.5647822864,,A04,A0401,A04011000,2902442,38,쇼핑
롯데백화점 본점 에비뉴엘,서울특별시 중구 남대문로 73,126.9815930278,37.5641934634,,A04,A0401,A04010300,273806,38,쇼핑
롯데백화점 영등포점,서울특별시 영등포구 경인로 846,126.9076761334,37.5156700003,,A04,A0401,A04011000,2908321,38,쇼핑
롯데백화점 잠실,서울특별시 송파구 올림픽로 240,127.0976311526,37.5123821225,,A04,A0401,A04011000,2923949,38,쇼핑
롯데백화점 잠실점,서울특별시 송파구 올림픽로 240 롯데월드,127.0976311526,37.5123821225,,A04,A0401,A04011000,3009860,38,쇼핑
롯데백화점 청량리점,서울특별시 동대문구 왕산로 214,127.0474754499,37.5805510796,,A04,A0401,A04011000,2911584,38,쇼핑
롯데쇼핑 롯데아울렛 서울역점[한국관광 품질인증/Korea Quality],서울특별시 용산구 한강대로 405,126.9717164149,37.5548277077,02-6965-2500,A04,A0401,A04010600,1336178,38,쇼핑
롯데슈퍼_공덕점,서울특별시 마포구 마포대로 109(공덕동),126.9503158589,37.5452284392,,A04,A0401,A04011000,2894251,38,쇼핑
