title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
밀콩제면소,서울특별시 강북구 4.19로2길 1-2 (수유동),127.0126739202,37.6481953661,,A05,A0502,A05020100,3444738,39,음식점
밀파니,서울특별시 송파구 위례서로 273,127.1424777318,37.4891772915,,A05,A0502,A05020900,2758057,39,음식점
밀화,서울특별시 서초구 신반포로 176,127.0032288434,37.5049701757,02-3479-1967,A05,A0502,A05020100,2623622,39,음식점
밍글스,서울특별시 강남구 도산대로67길 19,127.0441745362,37.5254268684,,A05,A0502,A05020100,2867713,39,음식점
바다나라1박2일포차,서울특별시 마포구 어울마당로 143-1,126.9258011054,37.5566155661,02-334-7739,A05,A0502,A05020300,2685497,39,음식점
바다식당,서울특별시 용산구 이태원로 245,127.0000698926,37.5369775125,0507-1376-1317,A05,A0502,A05020100,2678897,39,음식점
바다축제 서초점,서울특별시 서초구 사평대로 335 금성빌딩,127.0198301512,37.5035095321,,A05,A0502,A05020100,2855835,39,음식점
바다화원 본점,서울특별시 성동구 상원4길 6-1,127.0491262472,37.5471660992,,A05,A0502,A05020100,2899592,39,음식점
바다회사랑,서울특별시 마포구 동교로27길 60,126.9210764267,37.5604678115,,A05,A0502,A05020100,2847752,39,음식점
바다회장어구이,서울특별시 영등포구 당산로 34,126.8965076549,37.5175168078,02-2637-7757,A05,A0502,A05020100,2682631,39,음식점
바랗,서울특별시 강남구 도산대로 309 (신사동),127.0352032169,37.5224020587,,A05,A0502,A05020100,2869697,39,음식점
바른고기 정육점 서래마을본점,서울특별시 서초구 동광로 80,126.9913191564,37.4929269160,,A05,A0502,A05020100,2855865,39,음식점
바른쌀국수,서울특별시 구로구 디지털로33길 48 (구로동),126.8945197967,37.4873119484,,A05,A0502,A05020700,2918770,39,음식점
바바인디아 강남역점,서울특별시 서초구 강남대로 359,127.0285907113,37.4948051443,02-521-4588,A05,A0502,A05020700,232215,39,음식점
바빌리안테이블,서울특별시 강남구 압구정로46길 5-2 (신사동),127.0368834583,37.5280930945,,A05,A0502,A05020200,2869672,39,음식점
바위파스타바 성수,서울특별시 성동구 뚝섬로15길 27,127.0615781180,37.5391866947,,A05,A0502,A05020200,2899954,39,음식점
바이킹스워프 롯데월드몰점,서울특별시 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰,127.1040305171,37.5142459111,,A05,A0502,A05020200,2839397,39,음식점
바캉스커피,서울특별시 중구 남대문로9길 12,126.9817734898,37.5669153723,,A05,A0502,A05020900,2794736,39,음식점
바토스,서울특별시 용산구 이태원로15길 1,126.9901736363,37.5346970445,02-797-8226,A05,A0502,A05020200,2685499,39,음식점
박가네 빈대떡,서울특별시 종로구 종로32길 7 (종로5가),127.0008577576,37.5705958426,02-2267-0614,A05,A0502,A05020100,1998216,39,음식점
박가뼈다귀감자탕 본점,서울특별시 중랑구 망우로 193,127.0740920902,37.5938639004,,A05,A0502,A05020100,2864285,39,음식점
박사네갈비,서울특별시 종로구 인사동길 14-5,126.9870561856,37.5724314926,02-730-7305,A05,A0502,A05020100,2653139,39,음식점
박석고개,서울특별시 종로구 창경궁로26길 34,126.9995714467,37.5817722978,02-762-9839,A05,A0502,A05020100,133288,39,음식점
박재성의 메밀숯불닭갈비,서울특별시 관악구  신원로 (40-16),126.9295028829,37.4815826831,,A05,A0502,A05020100,2807321,39,음식점
반려문화,서울특별시 강남구 언주로133길 23,127.0333174582,37.5160194328,,A05,A0502,A05020900,2733965,39,음식점
반룡산,서울특별시 강남구 테헤란로78길 26,127.0558212909,37.5045295045,,A05,A0502,A05020100,2752373,39,음식점
반상회 성수,서울특별시 성동구 아차산로1길 12,127.0459625925,37.5490713767,,A05,A0502,A05020100,2899747,39,음식점
반저,서울특별시 종로구 대학로8가길 56,127.0028961070,37.5830610976,02-742-9779,A05,A0502,A05020100,2685500,39,음식점
반짝반짝빛나는,서울특별시 종로구 인사동길 28-1,126.9861395763,37.5733452588,02-738-4525,A05,A0502,A05020900,2653140,39,음식점
반쿤콴(B.K.K),서울특별시 종로구 종로10길 20,126.9843259700,37.5692068185,02-725-1688,A05,A0502,A05020700,2642703,39,음식점
반하당,서울특별시 성북구 성북로5길 36 (성북동1가),127.0032181222,37.5893214862,,A05,A0502,A05020900,3044252,39,음식점
발렁스,서울특별시 성동구 성수일로4길 49,127.0539842682,37.5425806081,,A05,A0502,A05020900,2899928,39,음식점
발산삼계탕,서울특별시 강서구 강서로 344,126.8378313570,37.5563223620,,A05,A0502,A05020100,2849272,39,음식점
밥장인돼지찌개,서울특별시 마포구 양화로18안길 16,126.9254955724,37.5567794305,02-6052-1833,A05,A0502,A05020100,2642904,39,음식점
방목,서울특별시 성북구 동소문로2길 21,127.0076816429,37.5879772783,,A05,A0502,A05020100,2876684,39,음식점
방이샤브샤브칼국수 방이본점,서울특별시 송파구 오금로31길 42,127.1233677863,37.5093384955,,A05,A0502,A05020100,2839421,39,음식점
방화동 교동짬뽕,"서울특별시 강서구 금낭화로24나길 21 (방화동, 이루미팰리스)",126.8157688886,37.5773778541,,A05,A0502,A05020400,3520668,39,음식점
배꼽집,서울특별시 마포구 월드컵북로54길 17 사보이시티디엠씨,126.8885621347,37.5813786875,,A05,A0502,A05020100,2914789,39,음식점
배나무골오리집 양재본점,서울특별시 서초구 마방로2길 12,127.0391598057,37.4731578472,,A05,A0502,A05020100,2745580,39,음식점
배정철 어도,서울특별시 강남구 언주로148길 14,127.0361670686,37.5206189497,02-548-7766,A05,A0502,A05020300,838949,39,음식점
백년손님,서울특별시 용산구 장문로 105,127.0012839660,37.5265481904,,A05,A0502,A05020100,2856443,39,음식점
백년옥,서울특별시 서초구 남부순환로 2407 (서초동),127.0137952186,37.4812481191,,A05,A0502,A05020100,2733856,39,음식점
백년토종삼계탕,서울특별시 종로구 북촌로 41,126.9846922806,37.5806027224,02-747-5535,A05,A0502,A05020100,1968879,39,음식점
백년토종삼계탕,서울특별시 마포구 양화로 118,126.9202711313,37.5538574544,02-325-3399,A05,A0502,A05020100,2642905,39,음식점
백두한우곱창,서울특별시 강서구 공항대로 291,126.8400338621,37.5588776600,02-3662-3015,A05,A0502,A05020100,2685501,39,음식점
백리향,서울특별시 영등포구 63로 50 (여의도동),126.9398592010,37.5196284490,02-789-5741,A05,A0502,A05020400,684280,39,음식점
백마김씨네 도곡본점,서울특별시 강남구 남부순환로 2743,127.0457393648,37.4872118895,,A05,A0502,A05020100,2752385,39,음식점
백야드빌더성수,서울특별시 성동구 광나루로 152,127.0470735343,37.5514738947,,A05,A0502,A05020900,2843074,39,음식점
백원,서울특별시 영등포구 여의공원로 101 (여의도동),126.9248991792,37.5293492744,02-784-6161,A05,A0502,A05020400,685265,39,음식점
백제삼계탕,서울특별시 중구 명동8길 8-10 (명동2가),126.9841178194,37.5634241535,02-776-3267,A05,A0502,A05020100,133858,39,음식점
백제추어탕 본점,서울특별시 강동구 양재대로 1406,127.1381658092,37.5315084107,,A05,A0502,A05020100,2839571,39,음식점
밴건디스테이크하우스,서울특별시 서초구 사평대로22길 5,126.9977683866,37.4994068347,,A05,A0502,A05020200,2763749,39,음식점
밸런스포케,서울특별시 성동구 서울숲4길 28,127.0438545096,37.5470076895,,A05,A0502,A05020200,2899779,39,음식점
뱃고동,서울특별시 강남구 언주로172길 54,127.0380278349,37.5268182631,02-514-8008,A05,A0502,A05020100,836702,39,음식점
뱅뱅막국수,서울특별시 강남구 도곡로 112 서한빌딩,127.0328543559,37.4897058130,,A05,A0502,A05020100,2871687,39,음식점
버드나무집 본점,서울특별시 서초구 효령로 434,127.0311795260,37.4890947428,02-3473-4167,A05,A0502,A05020100,232261,39,음식점
버섯잔치집 본점,서울특별시 강동구 성내로 52 성원빌딩,127.1257114761,37.5283696617,,A05,A0502,A05020100,2839588,39,음식점
버터밀크,서울특별시 마포구 와우산로 130,126.9280065495,37.5534298648,,A05,A0502,A05020900,2814573,39,음식점
벌교한상,서울특별시 강남구 광평로46길 7,127.0994234067,37.4859130054,,A05,A0502,A05020100,2752116,39,음식점
벌스가든,서울특별시 마포구 성미산로23길 44 (연남동),126.9206096652,37.5653311268,,A05,A0502,A05020900,3373019,39,음식점
베나레스,서울특별시 구로구 디지털로32길 79,126.8997888650,37.4836096947,02-863-9982,A05,A0502,A05020700,2685562,39,음식점
베네베네 2010,서울특별시 강남구 선릉로148길 52,127.0437996434,37.5228632707,02-555-8968,A05,A0502,A05020200,2487831,39,음식점
베라 한남점,서울특별시 용산구 이태원로 272 SPC빌딩,127.0020891025,37.5387634524,,A05,A0502,A05020200,2860400,39,음식점
베이스이즈나이스,서울특별시 마포구 도화2길 20,126.9491244574,37.5396818406,,A05,A0502,A05020100,2931861,39,음식점
베이스캠프,서울특별시 마포구 잔다리로3안길 21,126.9197490420,37.5508411295,,A05,A0502,A05020700,2789499,39,음식점
베이징,서울특별시 강서구 화곡로 118 (화곡동),126.8349793004,37.5399214403,,A05,A0502,A05020400,2860998,39,음식점
베티버,서울특별시 성동구 성덕정11길 18,127.0532094413,37.5389754575,,A05,A0502,A05020900,2899876,39,음식점
벤스쿠키 이태원점,서울특별시 용산구 이태원로 203,126.9965758280,37.5347915928,02-556-3275,A05,A0502,A05020900,1831681,39,음식점
벤의 서재,서울특별시 강서구 공항대로 219 (마곡동),126.8320234586,37.5596885340,,A05,A0502,A05020900,3443228,39,음식점
벨라스가든,서울특별시 송파구 백제고분로41길 42-19,127.1063248693,37.5101436508,,A05,A0502,A05020200,2765200,39,음식점
벨벳문,서울특별시 종로구 자하문로5길 39,126.9696909505,37.5777666720,010-4028-9957,A05,A0502,A05020900,2685170,39,음식점
벽제갈비 방이점,서울특별시 송파구 양재대로71길 1-4 (방이동),127.1262258393,37.5100634630,02-415-5522,A05,A0502,A05020100,134796,39,음식점
벽제갈비(방이본점),서울특별시 송파구 양재대로71길 1-4,127.1262063951,37.5100829048,02-415-5522,A05,A0502,A05020100,2685564,39,음식점
별양집,서울특별시 강남구 테헤란로43길 17,127.0436973963,37.5044626278,,A05,A0502,A05020100,2751802,39,음식점
보광기사식당,서울특별시 용산구 장문로6길 97,126.9963760925,37.5261120420,,A05,A0502,A05020100,2859974,39,음식점
보니스피자펍,서울특별시 용산구 신흥로3길 2,126.9869487447,37.5412434482,,A05,A0502,A05020200,2816970,39,음식점
보따리부대찌개,서울특별시 영등포구 당산로 222,126.9025622113,37.5333984040,02-2068-1127,A05,A0502,A05020100,2682947,39,음식점
보보식당,서울특별시 강남구 언주로174길 30 (신사동),127.0363057386,37.5279014396,,A05,A0502,A05020400,2665070,39,음식점
보슬보슬 역삼본점,서울특별시 강남구 논현로85길 59 (역삼동),127.0332957575,37.4976604525,,A05,A0502,A05020100,2871711,39,음식점
보틀라운지,서울특별시 서대문구 홍연길 26,126.9285086657,37.5752384499,,A05,A0502,A05020900,2718417,39,음식점
복돈이 부추삼겹살,서울특별시 관악구 남현1길 68-14 남현빌딩,126.9811400276,37.4752204562,,A05,A0502,A05020100,2943881,39,음식점
복성각,서울특별시 서대문구 명물1길 24,126.9374138812,37.5585211080,,A05,A0502,A05020400,2914233,39,음식점
복이당,서울특별시 중구 퇴계로6길 3-28 (회현동1가),126.9793017287,37.5585912950,,A05,A0502,A05020900,3517821,39,음식점
본가설렁탕,서울특별시 송파구 석촌호수로 204,127.0999699991,37.5063689742,,A05,A0502,A05020100,2758118,39,음식점
본가진미간장게장,서울특별시 송파구 백제고분로 420,127.1113272416,37.5083800567,,A05,A0502,A05020100,2847012,39,음식점
본노엘 성수점,서울특별시 성동구 상원길 64,127.0480262726,37.5497991067,,A05,A0502,A05020900,2899886,39,음식점
본앤브레드 신관,서울특별시 성동구 마장로42길 1,127.0445177750,37.5668442852,,A05,A0502,A05020100,2843214,39,음식점
볼라레,서울특별시 서초구 사평대로20길 8 성훈빌딩,126.9969073621,37.4991318518,,A05,A0502,A05020200,2855877,39,음식점
볼트스테이크하우스,서울특별시 강남구 압구정로72길 22,127.0449883614,37.5250602591,,A05,A0502,A05020200,2867381,39,음식점
볼피노,서울특별시 강남구 도산대로45길 10-7,127.0364252958,37.5235380598,,A05,A0502,A05020200,2754723,39,음식점
봄솔레씨네,서울특별시 동대문구 서울시립대로29길 3,127.0541691885,37.5839146983,,A05,A0502,A05020200,2815401,39,음식점
봉래면옥,서울특별시 강동구 명일로 200-16,127.1466954442,37.5365746434,,A05,A0502,A05020100,2839606,39,음식점
봉래헌(메이필드호텔),서울특별시 강서구 방화대로 94,126.8194860451,37.5478813500,02-2660-9020,A05,A0502,A05020100,581460,39,음식점
봉밀가 강남구청점,서울특별시 강남구 선릉로 664 건설빌딩,127.0423110856,37.5159529350,,A05,A0502,A05020100,2871724,39,음식점
봉브라더스 본점,서울특별시 강남구 강남대로118길 39,127.0262905637,37.5074008628,,A05,A0502,A05020900,2751810,39,음식점
봉산옥,서울특별시 서초구 반포대로8길 5-6,127.0124841644,37.4834450638,02-525-2282,A05,A0502,A05020100,2685572,39,음식점
봉선마라탕,서울특별시 영등포구 도림로38길 11,126.8978249124,37.4922253257,02-2637-4005,A05,A0502,A05020100,2682644,39,음식점
봉우리 역삼본점,서울특별시 강남구 논현로94길 25-3 (역삼동),127.0381618277,37.5030932429,,A05,A0502,A05020100,2733860,39,음식점
봉이밥,서울특별시 강서구 마곡중앙로 171 마곡나루역프라이빗타워Ⅱ,126.8277930252,37.5690790332,,A05,A0502,A05020100,2849289,39,음식점
봉파레트,서울특별시 성북구 창경궁로43길 14,127.0044124790,37.5885854822,02-766-0827,A05,A0502,A05020200,2495465,39,음식점
봉피양 방이점,서울특별시 송파구 양재대로71길 1-4,127.1262063951,37.5100829048,,A05,A0502,A05020100,2774280,39,음식점
봉희설렁탕 본점,서울특별시 은평구 증산로 413 동현빌딩,126.9138622709,37.5931861011,,A05,A0502,A05020100,2837964,39,음식점
뵈르니,서울특별시 성동구 성덕정9가길 2,127.0502263619,37.5395892214,,A05,A0502,A05020900,2899906,39,음식점
부다스벨리 이태원,서울특별시 용산구 녹사평대로40길 48,126.9884099171,37.5343748281,02-796-9330,A05,A0502,A05020700,402929,39,음식점
부민옥,서울특별시 중구 다동길 24-12,126.9801930592,37.5675847106,,A05,A0502,A05020100,2788819,39,음식점
부부식당,서울특별시 종로구 동숭길 43,127.0043293884,37.5802864453,02-765-6056,A05,A0502,A05020100,2685331,39,음식점
부부요리단,서울특별시 성동구 독서당로40길 25-1 (옥수동),127.0175514669,37.5428632538,,A05,A0502,A05020100,3085313,39,음식점
부부횟집,서울특별시 송파구 오금로18길 4 I.D.C빌딩,127.1107216798,37.5105353512,,A05,A0502,A05020100,2839975,39,음식점
부부횟집,서울특별시 동대문구 장한로 198,127.0724760186,37.5781295887,,A05,A0502,A05020100,2842725,39,음식점
부빔,"서울특별시 양천구 오목로50길 23 (신정동, 문창오피스텔)",126.8643742903,37.5240071470,,A05,A0502,A05020100,3388482,39,음식점
부빙,서울특별시 종로구 창의문로 136,126.9653603655,37.5927398536,02-394-8288,A05,A0502,A05020900,1922730,39,음식점
부산복집,서울특별시 중구 수표로2길 25,126.9919143631,37.5623022014,02-2266-6334,A05,A0502,A05020300,2563373,39,음식점
부산아구찜굴보쌈,서울특별시 종로구 돈화문로 35,126.9916807863,37.5716455557,02-764-2373,A05,A0502,A05020100,2653143,39,음식점
부암동 계열사,서울특별시 종로구 백석동길 7 (부암동),126.9656242249,37.5929287254,,A05,A0502,A05020100,3085030,39,음식점
